Function:TanH
ANN Hyperparameters: activation function Null, layer arch [1, 7, 7, 1]
epoch:005 ,particle:10, par err:0.0098, best part err:0.0014, best swarm err:0.0000
epoch:005 ,particle:11, par err:0.0184, best part err:0.0006, best swarm err:0.0000
epoch:005 ,particle:12, par err:0.0148, best part err:0.0000, best swarm err:0.0000
epoch:005 ,particle:13, par err:0.0137, best part err:0.0004, best swarm err:0.0000
epoch:005 ,particle:14, par err:0.0094, best part err:0.0011, best swarm err:0.0000
epoch:005 ,particle:15, par err:0.0151, best part err:0.0004, best swarm err:0.0000

-------------------------------------------------------------------------------------
epoch:006 ,particle:01, par err:0.5001, best part err:0.0119, best swarm err:0.0000
epoch:006 ,particle:02, par err:0.1868, best part err:0.0014, best swarm err:0.0000
epoch:006 ,particle:03, par err:0.2225, best part err:0.0025, best swarm err:0.0000
epoch:006 ,particle:04, par err:0.0157, best part err:0.0157, best swarm err:0.0000
epoch:006 ,particle:05, par err:0.3514, best part err:0.0035, best swarm err:0.0000
epoch:006 ,particle:06, par err:0.3643, best part err:0.0000, best swarm err:0.0000
epoch:006 ,particle:07, par err:0.2564, best part err:0.0002, best swarm err:0.0000
epoch:006 ,particle:08, par err:0.7378, best part err:0.0006, best swarm err:0.0000
epoch:006 ,particle:09, par err:0.2077, best part err:0.0020, best swarm err:0.0000
epoch:006 ,particle:10, par err:0.1764, best part err:0.0014, best swarm err:0.0000
epoch:006 ,particle:11, par err:0.6403, best part err:0.0006, best swarm err:0.0000
epoch:006 ,particle:12, par err:0.5149, best part err:0.0000, best swarm err:0.0000
epoch:006 ,particle:13, par err:0.2724, best part err:0.0004, best swarm err:0.0000
epoch:006 ,particle:14, par err:0.1650, best part err:0.0011, best swarm err:0.0000
epoch:006 ,particle:15, par err:0.4587, best part err:0.0004, best swarm err:0.0000

-------------------------------------------------------------------------------------
epoch:007 ,particle:01, par err:0.0133, best part err:0.0119, best swarm err:0.0000
epoch:007 ,particle:02, par err:0.0055, best part err:0.0014, best swarm err:0.0000
epoch:007 ,particle:03, par err:0.0038, best part err:0.0025, best swarm err:0.0000
epoch:007 ,particle:04, par err:0.4140, best part err:0.0157, best swarm err:0.0000
epoch:007 ,particle:05, par err:0.0139, best part err:0.0035, best swarm err:0.0000
epoch:007 ,particle:06, par err:0.0089, best part err:0.0000, best swarm err:0.0000
epoch:007 ,particle:07, par err:0.0072, best part err:0.0002, best swarm err:0.0000
epoch:007 ,particle:08, par err:0.0143, best part err:0.0006, best swarm err:0.0000
epoch:007 ,particle:09, par err:0.0049, best part err:0.0020, best swarm err:0.0000
epoch:007 ,particle:10, par err:0.0051, best part err:0.0014, best swarm err:0.0000
epoch:007 ,particle:11, par err:0.0159, best part err:0.0006, best swarm err:0.0000
epoch:007 ,particle:12, par err:0.0111, best part err:0.0000, best swarm err:0.0000
epoch:007 ,particle:13, par err:0.0091, best part err:0.0004, best swarm err:0.0000
epoch:007 ,particle:14, par err:0.0051, best part err:0.0011, best swarm err:0.0000
epoch:007 ,particle:15, par err:0.0127, best part err:0.0004, best swarm err:0.0000

-------------------------------------------------------------------------------------
epoch:008 ,particle:01, par err:0.0012, best part err:0.0012, best swarm err:0.0000
epoch:008 ,particle:02, par err:0.0003, best part err:0.0003, best swarm err:0.0000
epoch:008 ,particle:03, par err:0.0003, best part err:0.0003, best swarm err:0.0000
epoch:008 ,particle:04, par err:0.0277, best part err:0.0157, best swarm err:0.0000
epoch:008 ,particle:05, par err:0.0011, best part err:0.0011, best swarm err:0.0000
epoch:008 ,particle:06, par err:0.0006, best part err:0.0000, best swarm err:0.0000
epoch:008 ,particle:07, par err:0.0004, best part err:0.0002, best swarm err:0.0000
epoch:008 ,particle:08, par err:0.0011, best part err:0.0006, best swarm err:0.0000
epoch:008 ,particle:09, par err:0.0003, best part err:0.0003, best swarm err:0.0000
epoch:008 ,particle:10, par err:0.0003, best part err:0.0003, best swarm err:0.0000
epoch:008 ,particle:11, par err:0.0012, best part err:0.0006, best swarm err:0.0000
epoch:008 ,particle:12, par err:0.0007, best part err:0.0000, best swarm err:0.0000
epoch:008 ,particle:13, par err:0.0006, best part err:0.0004, best swarm err:0.0000
epoch:008 ,particle:14, par err:0.0003, best part err:0.0003, best swarm err:0.0000
epoch:008 ,particle:15, par err:0.0009, best part err:0.0004, best swarm err:0.0000

-------------------------------------------------------------------------------------
epoch:009 ,particle:01, par err:0.0647, best part err:0.0012, best swarm err:0.0000
epoch:009 ,particle:02, par err:0.0080, best part err:0.0003, best swarm err:0.0000
epoch:009 ,particle:03, par err:0.0072, best part err:0.0003, best swarm err:0.0000
epoch:009 ,particle:04, par err:0.0039, best part err:0.0039, best swarm err:0.0000
epoch:009 ,particle:05, par err:0.0749, best part err:0.0011, best swarm err:0.0000
epoch:009 ,particle:06, par err:0.0732, best part err:0.0000, best swarm err:0.0000
epoch:009 ,particle:07, par err:0.0722, best part err:0.0002, best swarm err:0.0000
epoch:009 ,particle:08, par err:0.4637, best part err:0.0006, best swarm err:0.0000
epoch:009 ,particle:09, par err:0.0063, best part err:0.0003, best swarm err:0.0000
epoch:009 ,particle:10, par err:0.0080, best part err:0.0003, best swarm err:0.0000
epoch:009 ,particle:11, par err:0.1594, best part err:0.0006, best swarm err:0.0000
epoch:009 ,particle:12, par err:0.1212, best part err:0.0000, best swarm err:0.0000
epoch:009 ,particle:13, par err:0.1014, best part err:0.0004, best swarm err:0.0000
epoch:009 ,particle:14, par err:0.0098, best part err:0.0003, best swarm err:0.0000
epoch:009 ,particle:15, par err:0.1004, best part err:0.0004, best swarm err:0.0000

-------------------------------------------------------------------------------------
epoch:010 ,particle:01, par err:0.0166, best part err:0.0012, best swarm err:0.0000
epoch:010 ,particle:02, par err:0.0075, best part err:0.0003, best swarm err:0.0000
epoch:010 ,particle:03, par err:0.0051, best part err:0.0003, best swarm err:0.0000
epoch:010 ,particle:04, par err:0.7358, best part err:0.0039, best swarm err:0.0000
epoch:010 ,particle:05, par err:0.0172, best part err:0.0011, best swarm err:0.0000
epoch:010 ,particle:06, par err:0.0126, best part err:0.0000, best swarm err:0.0000
epoch:010 ,particle:07, par err:0.0109, best part err:0.0002, best swarm err:0.0000
epoch:010 ,particle:08, par err:0.0191, best part err:0.0006, best swarm err:0.0000
epoch:010 ,particle:09, par err:0.0068, best part err:0.0003, best swarm err:0.0000
epoch:010 ,particle:10, par err:0.0069, best part err:0.0003, best swarm err:0.0000
epoch:010 ,particle:11, par err:0.0196, best part err:0.0006, best swarm err:0.0000
epoch:010 ,particle:12, par err:0.0153, best part err:0.0000, best swarm err:0.0000
epoch:010 ,particle:13, par err:0.0136, best part err:0.0004, best swarm err:0.0000
epoch:010 ,particle:14, par err:0.0069, best part err:0.0003, best swarm err:0.0000
epoch:010 ,particle:15, par err:0.0162, best part err:0.0004, best swarm err:0.0000

-------------------------------------------------------------------------------------
epoch:011 ,particle:01, par err:0.0171, best part err:0.0012, best swarm err:0.0000
epoch:011 ,particle:02, par err:0.0028, best part err:0.0003, best swarm err:0.0000
epoch:011 ,particle:03, par err:0.0023, best part err:0.0003, best swarm err:0.0000
epoch:011 ,particle:04, par err:0.0284, best part err:0.0039, best swarm err:0.0000
epoch:011 ,particle:05, par err:0.0199, best part err:0.0011, best swarm err:0.0000
epoch:011 ,particle:06, par err:0.0159, best part err:0.0000, best swarm err:0.0000
epoch:011 ,particle:07, par err:0.0137, best part err:0.0002, best swarm err:0.0000
epoch:011 ,particle:08, par err:0.0586, best part err:0.0006, best swarm err:0.0000
epoch:011 ,particle:09, par err:0.0023, best part err:0.0003, best swarm err:0.0000
epoch:011 ,particle:10, par err:0.0027, best part err:0.0003, best swarm err:0.0000
epoch:011 ,particle:11, par err:0.0374, best part err:0.0006, best swarm err:0.0000
epoch:011 ,particle:12, par err:0.0244, best part err:0.0000, best swarm err:0.0000
epoch:011 ,particle:13, par err:0.0216, best part err:0.0004, best swarm err:0.0000
epoch:011 ,particle:14, par err:0.0033, best part err:0.0003, best swarm err:0.0000
epoch:011 ,particle:15, par err:0.0229, best part err:0.0004, best swarm err:0.0000

-------------------------------------------------------------------------------------
epoch:012 ,particle:01, par err:0.0005, best part err:0.0005, best swarm err:0.0000
epoch:012 ,particle:02, par err:0.0001, best part err:0.0001, best swarm err:0.0000
epoch:012 ,particle:03, par err:0.0001, best part err:0.0001, best swarm err:0.0000
epoch:012 ,particle:04, par err:0.8209, best part err:0.0039, best swarm err:0.0000
epoch:012 ,particle:05, par err:0.0005, best part err:0.0005, best swarm err:0.0000
epoch:012 ,particle:06, par err:0.0020, best part err:0.0000, best swarm err:0.0000
epoch:012 ,particle:07, par err:0.0030, best part err:0.0002, best swarm err:0.0000
epoch:012 ,particle:08, par err:0.0110, best part err:0.0006, best swarm err:0.0000
epoch:012 ,particle:09, par err:0.0001, best part err:0.0001, best swarm err:0.0000
epoch:012 ,particle:10, par err:0.0001, best part err:0.0001, best swarm err:0.0000
epoch:012 ,particle:11, par err:0.0015, best part err:0.0006, best swarm err:0.0000
epoch:012 ,particle:12, par err:0.0032, best part err:0.0000, best swarm err:0.0000
epoch:012 ,particle:13, par err:0.0047, best part err:0.0004, best swarm err:0.0000
epoch:012 ,particle:14, par err:0.0001, best part err:0.0001, best swarm err:0.0000
epoch:012 ,particle:15, par err:0.0013, best part err:0.0004, best swarm err:0.0000

-------------------------------------------------------------------------------------
epoch:013 ,particle:01, par err:0.0043, best part err:0.0005, best swarm err:0.0000
epoch:013 ,particle:02, par err:0.0014, best part err:0.0001, best swarm err:0.0000
epoch:013 ,particle:03, par err:0.0009, best part err:0.0001, best swarm err:0.0000
epoch:013 ,particle:04, par err:0.0077, best part err:0.0039, best swarm err:0.0000
epoch:013 ,particle:05, par err:0.0047, best part err:0.0005, best swarm err:0.0000
epoch:013 ,particle:06, par err:0.0089, best part err:0.0000, best swarm err:0.0000
epoch:013 ,particle:07, par err:0.0076, best part err:0.0002, best swarm err:0.0000
epoch:013 ,particle:08, par err:0.0146, best part err:0.0006, best swarm err:0.0000
epoch:013 ,particle:09, par err:0.0012, best part err:0.0001, best swarm err:0.0000
epoch:013 ,particle:10, par err:0.0013, best part err:0.0001, best swarm err:0.0000
epoch:013 ,particle:11, par err:0.0149, best part err:0.0006, best swarm err:0.0000
epoch:013 ,particle:12, par err:0.0111, best part err:0.0000, best swarm err:0.0000
epoch:013 ,particle:13, par err:0.0099, best part err:0.0004, best swarm err:0.0000
epoch:013 ,particle:14, par err:0.0014, best part err:0.0001, best swarm err:0.0000
epoch:013 ,particle:15, par err:0.0118, best part err:0.0004, best swarm err:0.0000

-------------------------------------------------------------------------------------
epoch:014 ,particle:01, par err:0.0301, best part err:0.0005, best swarm err:0.0000
epoch:014 ,particle:02, par err:0.0044, best part err:0.0001, best swarm err:0.0000
epoch:014 ,particle:03, par err:0.0037, best part err:0.0001, best swarm err:0.0000
epoch:014 ,particle:04, par err:0.0241, best part err:0.0039, best swarm err:0.0000
epoch:014 ,particle:05, par err:0.0355, best part err:0.0005, best swarm err:0.0000
epoch:014 ,particle:06, par err:0.0528, best part err:0.0000, best swarm err:0.0000
epoch:014 ,particle:07, par err:0.0462, best part err:0.0002, best swarm err:0.0000
epoch:014 ,particle:08, par err:0.2641, best part err:0.0006, best swarm err:0.0000
epoch:014 ,particle:09, par err:0.0035, best part err:0.0001, best swarm err:0.0000
epoch:014 ,particle:10, par err:0.0043, best part err:0.0001, best swarm err:0.0000
epoch:014 ,particle:11, par err:0.1295, best part err:0.0006, best swarm err:0.0000
epoch:014 ,particle:12, par err:0.0844, best part err:0.0000, best swarm err:0.0000
epoch:014 ,particle:13, par err:0.0702, best part err:0.0004, best swarm err:0.0000
epoch:014 ,particle:14, par err:0.0053, best part err:0.0001, best swarm err:0.0000
epoch:014 ,particle:15, par err:0.0766, best part err:0.0004, best swarm err:0.0000

-------------------------------------------------------------------------------------
epoch:015 ,particle:01, par err:0.0020, best part err:0.0005, best swarm err:0.0000
epoch:015 ,particle:02, par err:0.0006, best part err:0.0001, best swarm err:0.0000
epoch:015 ,particle:03, par err:0.0004, best part err:0.0001, best swarm err:0.0000
epoch:015 ,particle:04, par err:0.7727, best part err:0.0039, best swarm err:0.0000
epoch:015 ,particle:05, par err:0.0022, best part err:0.0005, best swarm err:0.0000
epoch:015 ,particle:06, par err:0.0026, best part err:0.0000, best swarm err:0.0000
epoch:015 ,particle:07, par err:0.0017, best part err:0.0002, best swarm err:0.0000
epoch:015 ,particle:08, par err:0.0044, best part err:0.0006, best swarm err:0.0000
epoch:015 ,particle:09, par err:0.0005, best part err:0.0001, best swarm err:0.0000
epoch:015 ,particle:10, par err:0.0006, best part err:0.0001, best swarm err:0.0000
epoch:015 ,particle:11, par err:0.0066, best part err:0.0006, best swarm err:0.0000
epoch:015 ,particle:12, par err:0.0033, best part err:0.0000, best swarm err:0.0000
epoch:015 ,particle:13, par err:0.0022, best part err:0.0004, best swarm err:0.0000
epoch:015 ,particle:14, par err:0.0006, best part err:0.0001, best swarm err:0.0000
epoch:015 ,particle:15, par err:0.0048, best part err:0.0004, best swarm err:0.0000

-------------------------------------------------------------------------------------
epoch:016 ,particle:01, par err:0.0001, best part err:0.0001, best swarm err:0.0000
epoch:016 ,particle:02, par err:0.0001, best part err:0.0001, best swarm err:0.0000
epoch:016 ,particle:03, par err:0.0000, best part err:0.0000, best swarm err:0.0000
epoch:016 ,particle:04, par err:0.0169, best part err:0.0039, best swarm err:0.0000
epoch:016 ,particle:05, par err:0.0001, best part err:0.0001, best swarm err:0.0000
epoch:016 ,particle:06, par err:0.0017, best part err:0.0000, best swarm err:0.0000
epoch:016 ,particle:07, par err:0.0014, best part err:0.0002, best swarm err:0.0000
epoch:016 ,particle:08, par err:0.0034, best part err:0.0006, best swarm err:0.0000
epoch:016 ,particle:09, par err:0.0000, best part err:0.0000, best swarm err:0.0000
epoch:016 ,particle:10, par err:0.0001, best part err:0.0001, best swarm err:0.0000
epoch:016 ,particle:11, par err:0.0039, best part err:0.0006, best swarm err:0.0000
epoch:016 ,particle:12, par err:0.0023, best part err:0.0000, best swarm err:0.0000
epoch:016 ,particle:13, par err:0.0018, best part err:0.0004, best swarm err:0.0000
epoch:016 ,particle:14, par err:0.0001, best part err:0.0001, best swarm err:0.0000
epoch:016 ,particle:15, par err:0.0028, best part err:0.0004, best swarm err:0.0000

-------------------------------------------------------------------------------------
epoch:017 ,particle:01, par err:0.0024, best part err:0.0001, best swarm err:0.0000
epoch:017 ,particle:02, par err:0.0005, best part err:0.0001, best swarm err:0.0000
epoch:017 ,particle:03, par err:0.0004, best part err:0.0000, best swarm err:0.0000
epoch:017 ,particle:04, par err:0.0026, best part err:0.0026, best swarm err:0.0000
epoch:017 ,particle:05, par err:0.0027, best part err:0.0001, best swarm err:0.0000
epoch:017 ,particle:06, par err:0.0295, best part err:0.0000, best swarm err:0.0000
epoch:017 ,particle:07, par err:0.0292, best part err:0.0002, best swarm err:0.0000
epoch:017 ,particle:08, par err:0.1692, best part err:0.0006, best swarm err:0.0000
epoch:017 ,particle:09, par err:0.0004, best part err:0.0000, best swarm err:0.0000
epoch:017 ,particle:10, par err:0.0005, best part err:0.0001, best swarm err:0.0000
epoch:017 ,particle:11, par err:0.0597, best part err:0.0006, best swarm err:0.0000
epoch:017 ,particle:12, par err:0.0474, best part err:0.0000, best swarm err:0.0000
epoch:017 ,particle:13, par err:0.0443, best part err:0.0004, best swarm err:0.0000
epoch:017 ,particle:14, par err:0.0006, best part err:0.0001, best swarm err:0.0000
epoch:017 ,particle:15, par err:0.0384, best part err:0.0004, best swarm err:0.0000

-------------------------------------------------------------------------------------
epoch:018 ,particle:01, par err:0.0028, best part err:0.0001, best swarm err:0.0000
epoch:018 ,particle:02, par err:0.0009, best part err:0.0001, best swarm err:0.0000
epoch:018 ,particle:03, par err:0.0006, best part err:0.0000, best swarm err:0.0000
epoch:018 ,particle:04, par err:0.1575, best part err:0.0026, best swarm err:0.0000
epoch:018 ,particle:05, par err:0.0031, best part err:0.0001, best swarm err:0.0000
epoch:018 ,particle:06, par err:0.0065, best part err:0.0000, best swarm err:0.0000
epoch:018 ,particle:07, par err:0.0052, best part err:0.0002, best swarm err:0.0000
epoch:018 ,particle:08, par err:0.0111, best part err:0.0006, best swarm err:0.0000
epoch:018 ,particle:09, par err:0.0007, best part err:0.0000, best swarm err:0.0000
epoch:018 ,particle:10, par err:0.0008, best part err:0.0001, best swarm err:0.0000
epoch:018 ,particle:11, par err:0.0123, best part err:0.0006, best swarm err:0.0000
epoch:018 ,particle:12, par err:0.0082, best part err:0.0000, best swarm err:0.0000
epoch:018 ,particle:13, par err:0.0068, best part err:0.0004, best swarm err:0.0000
epoch:018 ,particle:14, par err:0.0009, best part err:0.0001, best swarm err:0.0000
epoch:018 ,particle:15, par err:0.0095, best part err:0.0004, best swarm err:0.0000

-------------------------------------------------------------------------------------
epoch:019 ,particle:01, par err:0.0009, best part err:0.0001, best swarm err:0.0000
epoch:019 ,particle:02, par err:0.0002, best part err:0.0001, best swarm err:0.0000
epoch:019 ,particle:03, par err:0.0002, best part err:0.0000, best swarm err:0.0000
epoch:019 ,particle:04, par err:0.0206, best part err:0.0026, best swarm err:0.0000
epoch:019 ,particle:05, par err:0.0010, best part err:0.0001, best swarm err:0.0000
epoch:019 ,particle:06, par err:0.0017, best part err:0.0000, best swarm err:0.0000
epoch:019 ,particle:07, par err:0.0017, best part err:0.0002, best swarm err:0.0000
epoch:019 ,particle:08, par err:0.0053, best part err:0.0006, best swarm err:0.0000
epoch:019 ,particle:09, par err:0.0002, best part err:0.0000, best swarm err:0.0000
epoch:019 ,particle:10, par err:0.0002, best part err:0.0001, best swarm err:0.0000
epoch:019 ,particle:11, par err:0.0025, best part err:0.0006, best swarm err:0.0000
epoch:019 ,particle:12, par err:0.0026, best part err:0.0000, best swarm err:0.0000
epoch:019 ,particle:13, par err:0.0027, best part err:0.0004, best swarm err:0.0000
epoch:019 ,particle:14, par err:0.0002, best part err:0.0001, best swarm err:0.0000
epoch:019 ,particle:15, par err:0.0018, best part err:0.0004, best swarm err:0.0000

-------------------------------------------------------------------------------------
epoch:020 ,particle:01, par err:0.0001, best part err:0.0001, best swarm err:0.0000
epoch:020 ,particle:02, par err:0.0000, best part err:0.0000, best swarm err:0.0000
epoch:020 ,particle:03, par err:0.0000, best part err:0.0000, best swarm err:0.0000
epoch:020 ,particle:04, par err:0.0232, best part err:0.0026, best swarm err:0.0000
epoch:020 ,particle:05, par err:0.0001, best part err:0.0001, best swarm err:0.0000
epoch:020 ,particle:06, par err:0.0035, best part err:0.0000, best swarm err:0.0000
epoch:020 ,particle:07, par err:0.0044, best part err:0.0002, best swarm err:0.0000
epoch:020 ,particle:08, par err:0.0163, best part err:0.0006, best swarm err:0.0000
epoch:020 ,particle:09, par err:0.0000, best part err:0.0000, best swarm err:0.0000
epoch:020 ,particle:10, par err:0.0000, best part err:0.0000, best swarm err:0.0000
epoch:020 ,particle:11, par err:0.0040, best part err:0.0006, best swarm err:0.0000
epoch:020 ,particle:12, par err:0.0055, best part err:0.0000, best swarm err:0.0000
epoch:020 ,particle:13, par err:0.0068, best part err:0.0004, best swarm err:0.0000
epoch:020 ,particle:14, par err:0.0000, best part err:0.0000, best swarm err:0.0000
epoch:020 ,particle:15, par err:0.0030, best part err:0.0004, best swarm err:0.0000

-------------------------------------------------------------------------------------
epoch:021 ,particle:01, par err:0.0005, best part err:0.0001, best swarm err:0.0000
epoch:021 ,particle:02, par err:0.0001, best part err:0.0000, best swarm err:0.0000
epoch:021 ,particle:03, par err:0.0001, best part err:0.0000, best swarm err:0.0000
epoch:021 ,particle:04, par err:0.0006, best part err:0.0006, best swarm err:0.0000
epoch:021 ,particle:05, par err:0.0005, best part err:0.0001, best swarm err:0.0000
epoch:021 ,particle:06, par err:0.0056, best part err:0.0000, best swarm err:0.0000
epoch:021 ,particle:07, par err:0.0046, best part err:0.0002, best swarm err:0.0000
epoch:021 ,particle:08, par err:0.0098, best part err:0.0006, best swarm err:0.0000
epoch:021 ,particle:09, par err:0.0001, best part err:0.0000, best swarm err:0.0000
epoch:021 ,particle:10, par err:0.0001, best part err:0.0000, best swarm err:0.0000
epoch:021 ,particle:11, par err:0.0107, best part err:0.0006, best swarm err:0.0000
epoch:021 ,particle:12, par err:0.0072, best part err:0.0000, best swarm err:0.0000
epoch:021 ,particle:13, par err:0.0060, best part err:0.0004, best swarm err:0.0000
epoch:021 ,particle:14, par err:0.0002, best part err:0.0000, best swarm err:0.0000
epoch:021 ,particle:15, par err:0.0082, best part err:0.0004, best swarm err:0.0000

-------------------------------------------------------------------------------------
epoch:022 ,particle:01, par err:0.0014, best part err:0.0001, best swarm err:0.0000
epoch:022 ,particle:02, par err:0.0003, best part err:0.0000, best swarm err:0.0000
epoch:022 ,particle:03, par err:0.0002, best part err:0.0000, best swarm err:0.0000
epoch:022 ,particle:04, par err:0.0050, best part err:0.0006, best swarm err:0.0000
epoch:022 ,particle:05, par err:0.0015, best part err:0.0001, best swarm err:0.0000
epoch:022 ,particle:06, par err:0.0115, best part err:0.0000, best swarm err:0.0000
epoch:022 ,particle:07, par err:0.0110, best part err:0.0002, best swarm err:0.0000
epoch:022 ,particle:08, par err:0.0461, best part err:0.0006, best swarm err:0.0000
epoch:022 ,particle:09, par err:0.0003, best part err:0.0000, best swarm err:0.0000
epoch:022 ,particle:10, par err:0.0003, best part err:0.0000, best swarm err:0.0000
epoch:022 ,particle:11, par err:0.0223, best part err:0.0006, best swarm err:0.0000
epoch:022 ,particle:12, par err:0.0179, best part err:0.0000, best swarm err:0.0000
epoch:022 ,particle:13, par err:0.0172, best part err:0.0004, best swarm err:0.0000
epoch:022 ,particle:14, par err:0.0003, best part err:0.0000, best swarm err:0.0000
epoch:022 ,particle:15, par err:0.0147, best part err:0.0004, best swarm err:0.0000

-------------------------------------------------------------------------------------
epoch:023 ,particle:01, par err:0.0002, best part err:0.0001, best swarm err:0.0000
epoch:023 ,particle:02, par err:0.0001, best part err:0.0000, best swarm err:0.0000
epoch:023 ,particle:03, par err:0.0001, best part err:0.0000, best swarm err:0.0000
epoch:023 ,particle:04, par err:0.0424, best part err:0.0006, best swarm err:0.0000
epoch:023 ,particle:05, par err:0.0002, best part err:0.0001, best swarm err:0.0000
epoch:023 ,particle:06, par err:0.0003, best part err:0.0000, best swarm err:0.0000
epoch:023 ,particle:07, par err:0.0001, best part err:0.0001, best swarm err:0.0000
epoch:023 ,particle:08, par err:0.0003, best part err:0.0003, best swarm err:0.0000
epoch:023 ,particle:09, par err:0.0001, best part err:0.0000, best swarm err:0.0000
epoch:023 ,particle:10, par err:0.0001, best part err:0.0000, best swarm err:0.0000
epoch:023 ,particle:11, par err:0.0017, best part err:0.0006, best swarm err:0.0000
epoch:023 ,particle:12, par err:0.0004, best part err:0.0000, best swarm err:0.0000
epoch:023 ,particle:13, par err:0.0001, best part err:0.0001, best swarm err:0.0000
epoch:023 ,particle:14, par err:0.0001, best part err:0.0000, best swarm err:0.0000
epoch:023 ,particle:15, par err:0.0011, best part err:0.0004, best swarm err:0.0000

-------------------------------------------------------------------------------------
epoch:024 ,particle:01, par err:0.0000, best part err:0.0000, best swarm err:0.0000
epoch:024 ,particle:02, par err:0.0000, best part err:0.0000, best swarm err:0.0000
epoch:024 ,particle:03, par err:0.0000, best part err:0.0000, best swarm err:0.0000
epoch:024 ,particle:04, par err:0.0023, best part err:0.0006, best swarm err:0.0000
epoch:024 ,particle:05, par err:0.0000, best part err:0.0000, best swarm err:0.0000
epoch:024 ,particle:06, par err:0.0019, best part err:0.0000, best swarm err:0.0000
epoch:024 ,particle:07, par err:0.0037, best part err:0.0001, best swarm err:0.0000
epoch:024 ,particle:08, par err:0.0078, best part err:0.0003, best swarm err:0.0000
epoch:024 ,particle:09, par err:0.0000, best part err:0.0000, best swarm err:0.0000
epoch:024 ,particle:10, par err:0.0000, best part err:0.0000, best swarm err:0.0000
epoch:024 ,particle:11, par err:0.0044, best part err:0.0006, best swarm err:0.0000
epoch:024 ,particle:12, par err:0.0025, best part err:0.0000, best swarm err:0.0000
epoch:024 ,particle:13, par err:0.0052, best part err:0.0001, best swarm err:0.0000
epoch:024 ,particle:14, par err:0.0000, best part err:0.0000, best swarm err:0.0000
epoch:024 ,particle:15, par err:0.0031, best part err:0.0004, best swarm err:0.0000

-------------------------------------------------------------------------------------
epoch:025 ,particle:01, par err:0.0002, best part err:0.0000, best swarm err:0.0000
epoch:025 ,particle:02, par err:0.0001, best part err:0.0000, best swarm err:0.0000
epoch:025 ,particle:03, par err:0.0001, best part err:0.0000, best swarm err:0.0000
epoch:025 ,particle:04, par err:0.0001, best part err:0.0001, best swarm err:0.0000
epoch:025 ,particle:05, par err:0.0002, best part err:0.0000, best swarm err:0.0000
epoch:025 ,particle:06, par err:0.0112, best part err:0.0000, best swarm err:0.0000
epoch:025 ,particle:07, par err:0.0159, best part err:0.0001, best swarm err:0.0000
epoch:025 ,particle:08, par err:0.0811, best part err:0.0003, best swarm err:0.0000
epoch:025 ,particle:09, par err:0.0001, best part err:0.0000, best swarm err:0.0000
epoch:025 ,particle:10, par err:0.0001, best part err:0.0000, best swarm err:0.0000
epoch:025 ,particle:11, par err:0.0198, best part err:0.0006, best swarm err:0.0000
epoch:025 ,particle:12, par err:0.0176, best part err:0.0000, best swarm err:0.0000
epoch:025 ,particle:13, par err:0.0242, best part err:0.0001, best swarm err:0.0000
epoch:025 ,particle:14, par err:0.0001, best part err:0.0000, best swarm err:0.0000
epoch:025 ,particle:15, par err:0.0134, best part err:0.0004, best swarm err:0.0000

-------------------------------------------------------------------------------------
/nFunction:TanH
ANN Hyperparameters: activation function Hyperbolic Tangent, layer arch [1, 7, 7, 1]
PSO Hyperparameters: swarm size15, inertia weight0.9, cognitive weight1.6, social weight1.6, epochs25
-------------------------------------------------------------------------------------
-------------------------------------------------------------------------------------
epoch:001 ,particle:01, par err:0.8925, best part err:0.8925, best swarm err:0.8708
epoch:001 ,particle:02, par err:0.8883, best part err:0.8883, best swarm err:0.8708
epoch:001 ,particle:03, par err:0.9067, best part err:0.9067, best swarm err:0.8708
epoch:001 ,particle:04, par err:0.9231, best part err:0.9231, best swarm err:0.8708
epoch:001 ,particle:05, par err:0.9103, best part err:0.9103, best swarm err:0.8708
epoch:001 ,particle:06, par err:0.9096, best part err:0.9096, best swarm err:0.8708
epoch:001 ,particle:07, par err:0.8746, best part err:0.8746, best swarm err:0.8708
epoch:001 ,particle:08, par err:0.9187, best part err:0.9187, best swarm err:0.8708
epoch:001 ,particle:09, par err:0.9199, best part err:0.9199, best swarm err:0.8708
epoch:001 ,particle:10, par err:0.8872, best part err:0.8872, best swarm err:0.8708
epoch:001 ,particle:11, par err:0.8839, best part err:0.8839, best swarm err:0.8708
epoch:001 ,particle:12, par err:0.8874, best part err:0.8874, best swarm err:0.8708
epoch:001 ,particle:13, par err:0.8708, best part err:0.8708, best swarm err:0.8708
epoch:001 ,particle:14, par err:0.9490, best part err:0.9490, best swarm err:0.8708
epoch:001 ,particle:15, par err:0.9121, best part err:0.9121, best swarm err:0.8708

-------------------------------------------------------------------------------------
epoch:002 ,particle:01, par err:0.6491, best part err:0.6491, best swarm err:0.6199
epoch:002 ,particle:02, par err:0.7603, best part err:0.7603, best swarm err:0.6199
epoch:002 ,particle:03, par err:0.7371, best part err:0.7371, best swarm err:0.6199
epoch:002 ,particle:04, par err:0.7023, best part err:0.7023, best swarm err:0.6199
epoch:002 ,particle:05, par err:0.8798, best part err:0.8798, best swarm err:0.6199
epoch:002 ,particle:06, par err:0.7308, best part err:0.7308, best swarm err:0.6199
epoch:002 ,particle:07, par err:0.7936, best part err:0.7936, best swarm err:0.6199
